archetype,outfit_key,prompt
young man,uniform,"a muted-gray knit school cardigan with ribbed trim layered over a white shirt paired with navy trousers and a burgundy tie"
young man,uniform,"a navy blazer with white trim, structured lapels, and fitted shoulders paired with a cream shirt, navy tie, and charcoal trousers"
young man,uniform,"a tan knit school cardigan with ribbed cuffs layered over a white shirt paired with navy trousers and a red tie"
young man,uniform,"a slate-blue vest with structured seams layered over a pale-pink shirt paired with gray uniform trousers"
young man,uniform,"a navy blazer with thin gold piping and smooth lapels paired with a white shirt, navy tie, and muted-gray trousers"
young man,uniform,"a soft gray school cardigan with fine knit texture layered over a pale-blue shirt paired with charcoal trousers"
young man,uniform,"a crisp white school shirt with structured collar paired with navy uniform trousers and a solid navy tie"
young man,uniform,"a navy blazer with structured seams and fitted shoulders paired with a cream shirt, burgundy tie, and charcoal uniform trousers"
young man,uniform,"a burgundy knit school cardigan with ribbed cuffs layered over a white shirt paired with gray uniform trousers"
young man,uniform,"a solid black vest with smooth panel seams layered over a pale-blue shirt paired with navy trousers"
young man,uniform,"a navy blazer with thin white piping and clean seams paired with a white shirt, navy tie, and muted-lilac trousers"
young man,uniform,"a soft beige knit cardigan layered over a sky-blue shirt paired with charcoal uniform trousers"
young man,uniform,"a navy vest with silver-tone buttons layered over a white shirt paired with slate-gray trousers"
young man,uniform,"a charcoal school blazer with clean lapels paired with a white shirt, navy tie, and navy trousers"
young man,uniform,"a navy cardigan with ribbed trim layered over a pale-pink shirt paired with charcoal uniform trousers"
young man,uniform,"a white button-up with a navy sailor-style collar paired with navy uniform trousers"
young man,uniform,"a navy school blazer with structured shoulders paired with a cream shirt, navy tie, and slate-blue uniform trousers"
young man,athletic,"a solid navy moisture-wicking athletic tee with structured shoulder seams paired with black running shorts with smooth stretch fabric"
young man,athletic,"a charcoal quick-dry tee with a soft crew neckline paired with slate-gray athletic shorts with a straight mid-thigh cut"
young man,athletic,"a solid forest-green training tank with structured arm openings paired with black compression shorts"
young man,athletic,"a muted-sky running tee with breathable knit paired with charcoal athletic shorts"
young man,athletic,"a soft gray athletic top with relaxed fit paired with navy fitted shorts"
young man,athletic,"a solid black performance tee with smooth stretch knit paired with charcoal athletic shorts"
young man,athletic,"a pale-mint moisture-wicking tee paired with navy athletic shorts with clean seams"
young man,athletic,"a deep plum athletic tank with fitted structure paired with black compression shorts"
young man,athletic,"a muted olive workout tee with breathable fabric paired with charcoal shorts"
young man,athletic,"a slate-blue mesh-paneled training tee paired with black athletic shorts"
young man,athletic,"a solid burgundy athletic tee with smooth knit paired with navy running shorts"
young man,athletic,"a soft sand-colored quick-dry tee paired with charcoal athletic shorts"
young man,athletic,"a pale-gray structured training tank paired with black compression shorts"
young man,athletic,"a navy moisture-wicking tee with fitted sleeves paired with slate-gray athletic shorts"
young man,athletic,"a soft black athletic tank with clean seams paired with muted-green fitted shorts"
young man,athletic,"a coral quick-dry running tee paired with charcoal athletic shorts"
young man,athletic,"a muted teal athletic top with soft stretch fabric paired with black shorts"
young man,athletic,"a charcoal zip-up training hoodie layered over a white athletic tee paired with navy athletic shorts"
young man,athletic,"a sky-blue performance tee with structured shoulder seams paired with charcoal fitted shorts"
young man,athletic,"a deep forest-green moisture-wicking tee paired with slate athletic shorts"
young man,swimsuit,"solid navy athletic swim shorts with a streamlined mid-thigh cut and smooth contour seams"
young man,swimsuit,"charcoal-gray swim trunks with subtle panel detailing and a clean structured fit"
young man,swimsuit,"solid black performance swim shorts with minimal seams and a sleek mid-thigh profile"
young man,swimsuit,"deep forest-green swim trunks with clean contour lines and a smooth woven finish"
young man,swimsuit,"slate-blue athletic swim shorts with a clean silhouette and structured waistband"
young man,swimsuit,"solid burgundy swim trunks with smooth side paneling and streamlined shape"
young man,swimsuit,"navy-and-gray colorblock swim shorts with athletic mid-thigh cut"
young man,swimsuit,"solid teal swim trunks with simple contour seams and a clean fit"
young man,swimsuit,"charcoal streamlined swim shorts with muted piping and smooth construction"
young man,swimsuit,"soft sky-blue swim trunks with minimal paneling and streamlined silhouette"
young man,swimsuit,"deep plum athletic swim shorts with fitted mid-thigh shape"
young man,swimsuit,"solid olive-green swim trunks with clean seams and a matte woven finish"
young man,swimsuit,"muted steel-gray swim shorts with smooth contour panel and structured shape"
young man,swimsuit,"solid black sleek swim shorts with simple athletic stretch and minimal seams"
young man,swimsuit,"navy performance swim trunks with subtle charcoal piping"
young man,swimsuit,"solid pale-mint swim shorts with clean contours and smooth finish"
young man,swimsuit,"slate-and-black athletic swim shorts with fitted mid-thigh shape"
young man,swimsuit,"solid coral-red swim trunks with clean side seams and smooth woven fabric"
young man,swimsuit,"deep sapphire-blue swim shorts with subtle contouring and structured fit"
young man,swimsuit,"solid charcoal swim trunks with a smooth minimalist mid-thigh cut"

adult man,casual,"a solid charcoal crew-neck cotton tee with a fitted silhouette and clean hems paired with slate-blue chino shorts with a straight mid-thigh cut and smooth structured waistband"
adult man,casual,"a muted navy henley top in soft knit with a three-button placket and fitted sleeves paired with tan twill shorts with clean seams and a straight-leg mid-thigh profile"
adult man,casual,"a soft black fitted tee in smooth cotton jersey paired with charcoal denim shorts with a structured straight cut and subtle top-stitching"
adult man,casual,"a slate-gray short-sleeve cotton button-up with a soft collar and relaxed fit paired with navy chino shorts with a clean tailored mid-thigh cut"
adult man,casual,"a dusty-olive crew-neck tee in soft knit with a relaxed fit paired with muted-gray twill shorts with a straight-leg mid-thigh silhouette"
adult man,casual,"a cream rib-knit cotton tee with fitted sleeves and straight hem paired with charcoal denim shorts with clean vertical seams"
adult man,casual,"a navy medium-weight knit pullover with a modest crew neckline paired with slate-gray chino shorts with structured waistband and straight mid-thigh cut"
adult man,casual,"a solid forest-green cotton tee with smooth knit and classic crew neckline paired with black twill shorts with a clean straight profile"
adult man,casual,"a light-sand short-sleeve woven button-up with a relaxed drape paired with navy shorts with a clean mid-thigh cut and simple seams"
adult man,casual,"a muted maroon cotton tee with fitted sleeves paired with charcoal denim shorts with a straight thigh cut"
adult man,casual,"a soft gray cotton crew-neck tee paired with olive chino shorts with structured waist and mid-thigh length"
adult man,casual,"a slate-blue jersey-knit tee with subtle drape paired with charcoal shorts with clean hems and smooth silhouette"
adult man,casual,"a solid taupe crew-neck tee in soft knit paired with navy twill shorts with a straight fitted cut"
adult man,casual,"a deep-black v-neck cotton tee with a slim silhouette paired with slate-blue shorts with simple panel seams"
adult man,casual,"a pale-gray casual button-up with soft collar paired with muted-green chino shorts with a straight mid-thigh drape"
adult man,casual,"a midnight-blue cotton tee with relaxed fit paired with charcoal shorts with clean vertical seams"
adult man,casual,"a dusty-coral crew-neck tee in soft knit paired with black fitted shorts with smooth construction"
adult man,casual,"a solid olive draped cotton tee with soft neckline paired with slate-gray denim shorts with a structured thigh cut"
adult man,casual,"a charcoal fine-knit tee with fitted sleeves paired with navy chino shorts with clean mid-thigh shaping"
adult man,casual,"a cream henley shirt in medium-weight knit with a clean neckline paired with muted-gray twill shorts with structured cut"
adult man,formal,"a crisp white satin-finish dress shirt with structured collar, fitted sleeves, and smooth seams paired with charcoal tailored dress pants and a burgundy silk tie"
adult man,formal,"a solid black dress shirt in matte woven fabric with fitted sleeves paired with slate-gray trousers and a muted-silver tie"
adult man,formal,"a pale-blue tailored dress shirt with smooth finish paired with navy dress pants and a charcoal fitted vest"
adult man,formal,"a slate-gray dress shirt with structured collar and clean front seams paired with black dress trousers and a midnight-blue tie"
adult man,formal,"a cream woven dress shirt with a soft satin sheen paired with charcoal pants and a deep-wine structured vest"
adult man,formal,"a muted lavender dress shirt with clean tailoring paired with black trousers and a solid black tie"
adult man,formal,"a navy dress shirt with soft woven finish paired with charcoal tailored trousers and a pale-silver tie"
adult man,formal,"a crisp white button-up with clean structured seams paired with navy trousers and a slate-gray vest"
adult man,formal,"a charcoal satin dress shirt with smooth sheen paired with black trousers and a soft-gray tie"
adult man,formal,"a pale-rose dress shirt with fitted sleeves paired with charcoal dress pants with clean lines"
adult man,formal,"a slate-blue woven button-up with structured collar paired with navy trousers and a muted-black tie"
adult man,formal,"a deep forest-green dress shirt with smooth finish paired with charcoal pants and a black tailored vest"
adult man,formal,"a solid black formal shirt with matte texture paired with slate-gray tailored trousers"
adult man,formal,"a muted silver-gray dress shirt with crisp seams paired with black pants and a navy tie"
adult man,formal,"a crisp white structured dress shirt with fitted sleeves paired with charcoal dress trousers and a pale-blue tie"
adult man,formal,"a pale-mint dress shirt with clean tailoring paired with navy pants and a charcoal fitted vest"
adult man,formal,"a wine-red dress shirt with a smooth woven finish paired with black slim-cut trousers"
adult man,formal,"a soft sand-colored dress shirt with subtle sheen paired with charcoal trousers and a muted-brown tie"
adult man,formal,"a slate-gray tailored dress shirt with crisp collar paired with navy dress pants"
adult man,formal,"a solid midnight-blue dress shirt with a smooth satin-like finish paired with black trousers and a steel-gray tie"
adult man,uniform,"a charcoal business blazer with structured shoulders and clean lapels paired with a crisp white shirt, a navy tie, and black dress slacks"
adult man,uniform,"a navy office blazer with smooth tailoring paired with a pale-blue shirt and charcoal uniform trousers"
adult man,uniform,"a solid black vest with structured seams layered over a white button-up paired with slate-gray uniform pants"
adult man,uniform,"a muted-gray blazer with tailored lines paired with a cream shirt and navy trousers"
adult man,uniform,"a soft beige cardigan with fine knit trim layered over a white shirt paired with charcoal uniform slacks"
adult man,uniform,"a navy professional shirt with clean panel seams paired with muted-gray uniform pants and a slim charcoal tie"
adult man,uniform,"a slate-blue business shirt with smooth finish paired with black uniform trousers with clean seams"
adult man,uniform,"a crisp white office shirt with structured collar paired with a charcoal vest and navy uniform pants"
adult man,uniform,"a charcoal blazer with soft matte texture paired with a pale-gray shirt and slate trousers"
adult man,uniform,"a muted tan service cardigan in medium-weight knit layered over a cream button-up paired with charcoal pants"
adult man,uniform,"a navy structured blazer with clean lapels paired with a white shirt and gray uniform trousers"
adult man,uniform,"a black professional vest with smooth seams layered over a pale-blue shirt paired with slate-gray trousers"
adult man,uniform,"a charcoal-gray blazer with structured shoulders paired with a cream dress shirt and black slacks"
adult man,uniform,"a soft slate-blue office shirt with straight seams paired with charcoal uniform pants"
adult man,uniform,"a solid black business cardigan layered over a white shirt paired with navy slacks"
adult man,uniform,"a muted olive-gray button-up with structured collar paired with charcoal service trousers"
adult man,uniform,"a navy office vest worn over a pale-beige shirt paired with slate uniform pants"
adult man,uniform,"a charcoal blazer with tailored seams paired with a sky-blue shirt and muted-gray trousers"
adult man,uniform,"a white structured office shirt with crisp collar paired with a charcoal tie and navy uniform pants"
adult man,uniform,"a slate-gray business shirt with clean design paired with black uniform trousers"
adult man,athletic,"a solid navy performance tee in moisture-wicking knit with structured shoulder seams paired with black running shorts with smooth stretch"
adult man,athletic,"a charcoal athletic-fit tee with breathable knit paired with slate-gray compression shorts with structured waistband"
adult man,athletic,"a muted teal running tee with soft moisture-wicking fabric paired with black athletic shorts with clean seams"
adult man,athletic,"a soft gray training tank with wide arm openings and smooth finish paired with charcoal fitted shorts"
adult man,athletic,"a solid black high-performance tee with stretch knit and fitted sleeves paired with navy stretch shorts"
adult man,athletic,"a slate-blue athletic top with smooth performance fabric paired with black running shorts with structured side seams"
adult man,athletic,"a deep forest-green moisture-wicking tee with fitted silhouette paired with charcoal athletic shorts"
adult man,athletic,"a muted sand-colored athletic tee with soft stretch knit paired with navy fitted shorts"
adult man,athletic,"a solid maroon training tee with clean seams paired with black compression shorts"
adult man,athletic,"a pale-gray performance tee with breathable mesh accents paired with charcoal stretch shorts"
adult man,athletic,"a navy athletic tank with fitted structure paired with black athletic shorts"
adult man,athletic,"a slate-gray mesh-paneled tee with structured shoulders paired with muted-navy shorts"
adult man,athletic,"a soft black athletic tee with smooth finish paired with charcoal fitted shorts"
adult man,athletic,"a dusty-blue training top with moisture-wicking knit paired with black athletic shorts"
adult man,athletic,"a deep plum moisture-wicking tee with fitted sleeves paired with slate-gray shorts"
adult man,athletic,"a pale-mint athletic tee with performance knit paired with charcoal compression shorts"
adult man,athletic,"a charcoal athletic tank with fitted silhouette paired with navy running shorts"
adult man,athletic,"a muted olive training tee with breathable structure paired with black fitted shorts"
adult man,athletic,"a sky-blue performance tee with smooth stretch fabric paired with charcoal athletic shorts"
adult man,athletic,"a solid teal athletic tee with moisture-wicking finish paired with black compression shorts"
adult man,swimsuit,"solid navy athletic swim shorts with clean side seams, smooth woven finish, and a structured mid-thigh cut"
adult man,swimsuit,"charcoal-gray swim trunks with streamlined paneling and a smooth tailored fit"
adult man,swimsuit,"solid black streamlined swim shorts with a sleek mid-thigh silhouette and minimal contour seams"
adult man,swimsuit,"deep forest-green swim trunks with subtle structure lines and smooth fit"
adult man,swimsuit,"slate-blue athletic swim shorts with a clean fitted silhouette and straight mid-thigh cut"
adult man,swimsuit,"solid burgundy swim trunks with smooth panel seams and clean fitted shape"
adult man,swimsuit,"navy-and-slate athletic swim shorts with structured mid-thigh cut and subtle shaping"
adult man,swimsuit,"solid teal swim trunks with clean contours and smooth woven finish"
adult man,swimsuit,"charcoal streamlined swim shorts with muted piping and fitted shape"
adult man,swimsuit,"soft sky-blue swim trunks with minimal seams and clean straight-leg cut"
adult man,swimsuit,"deep plum athletic swim shorts with sleek mid-thigh profile"
adult man,swimsuit,"solid olive swim trunks with smooth panel construction and structured fit"
adult man,swimsuit,"muted steel-gray swim shorts with subtle contouring and clean mid-thigh cut"
adult man,swimsuit,"solid black streamlined athletic swim shorts with minimal seam lines"
adult man,swimsuit,"navy swim trunks with charcoal side paneling and smooth structure"
adult man,swimsuit,"solid pale-mint swim shorts with clean contours and soft woven finish"
adult man,swimsuit,"slate-and-black fitted swim shorts with structured mid-thigh profile"
adult man,swimsuit,"solid coral-red swim trunks with clean side seams and smooth texture"
adult man,swimsuit,"deep sapphire-blue swim shorts with subtle contouring and structured finish"
adult man,swimsuit,"solid charcoal swim trunks with a modern minimalist mid-thigh cut"

fatherly man,casual,"a soft navy cotton polo with a structured collar, short fitted sleeves, and clean hems paired with slate-gray chino shorts featuring a straight mid-thigh cut and smooth waistband"
fatherly man,casual,"a muted olive henley in medium-weight knit with a three-button placket and relaxed fit paired with charcoal twill shorts with a straight-leg mid-thigh silhouette"
fatherly man,casual,"a heather-gray crew-neck cotton tee with subtle texture and a classic relaxed fit paired with navy flat-front shorts with clean seams and structured waistband"
fatherly man,casual,"a solid sand-colored short-sleeve woven button-up with a soft collar and modest fit paired with charcoal shorts with a straight mid-thigh cut"
fatherly man,casual,"a slate-blue knit tee with a soft drape and relaxed neckline paired with muted tan chino shorts with a smooth straight silhouette"
fatherly man,casual,"a deep forest-green jersey-knit tee with a classic crew neckline paired with charcoal denim shorts with simple panel seams"
fatherly man,casual,"a soft black cotton polo with structured collar and clean short sleeves paired with slate-blue chino shorts with straight mid-thigh cut"
fatherly man,casual,"a cream rib-knit cotton tee with fitted sleeves and modest neckline paired with muted-gray twill shorts with a clean straight fit"
fatherly man,casual,"a dusty-blue short-sleeve woven button-up with relaxed drape paired with navy shorts with smooth seams"
fatherly man,casual,"a pale-gray cotton crew-neck tee with straight hem paired with charcoal denim shorts with subtle panel stitching"
fatherly man,casual,"a muted maroon polo shirt with structured collar and fitted sleeves paired with slate-gray twill shorts"
fatherly man,casual,"a soft beige crew-neck tee in smooth cotton paired with navy chino shorts with a clean structured fit"
fatherly man,casual,"a midnight-blue jersey-knit tee with a relaxed silhouette paired with muted-gray shorts with clean hems"
fatherly man,casual,"a solid charcoal short-sleeve button-up with soft collar paired with olive shorts with a straight mid-thigh cut"
fatherly man,casual,"a sage-green rib-knit tee with relaxed fit and modest neckline paired with charcoal twill shorts"
fatherly man,casual,"a slate-gray polo with structured collar and smooth knit texture paired with navy flat-front shorts"
fatherly man,casual,"a muted taupe crew-neck tee with a relaxed silhouette paired with charcoal denim shorts with simple seams"
fatherly man,casual,"a soft black henley with a three-button placket paired with slate-blue shorts with clean straight-leg cut"
fatherly man,casual,"a dusty-olive cotton tee with soft drape paired with charcoal twill shorts with simple structured fit"
fatherly man,casual,"a cream athletic-fit tee with smooth knit texture paired with navy chino shorts"
fatherly man,formal,"a crisp white dress shirt with structured collar, fitted sleeves, and smooth woven finish paired with charcoal tailored pants and a muted navy tie"
fatherly man,formal,"a solid slate-gray dress shirt with matte woven texture and fitted collar paired with black formal trousers and a silver tie"
fatherly man,formal,"a pale-blue classic button-up with structured seams paired with navy dress pants and a charcoal vest"
fatherly man,formal,"a soft cream woven dress shirt with subtle sheen paired with charcoal trousers and a deep-wine tie"
fatherly man,formal,"a muted olive-gray dress shirt with structured collar paired with black trousers and a charcoal tie"
fatherly man,formal,"a crisp white dress shirt with smooth front placket paired with slate-gray dress pants and a pale-blue tie"
fatherly man,formal,"a midnight-navy dress shirt with satin-like finish paired with charcoal trousers and a muted-silver tie"
fatherly man,formal,"a solid black dress shirt with clean seams paired with slate tailored trousers"
fatherly man,formal,"a pale-gray dress shirt with fitted sleeves paired with navy pants and a muted-gray vest"
fatherly man,formal,"a muted lavender woven shirt paired with charcoal trousers and a soft-black tie"
fatherly man,formal,"a cream structured dress shirt with smooth texture paired with slate-gray pants and a burgundy tie"
fatherly man,formal,"a dusty-blue button-up with tailored fit paired with black trousers and a charcoal vest"
fatherly man,formal,"a deep forest-green shirt with soft sheen paired with charcoal formal pants"
fatherly man,formal,"a soft sand-colored dress shirt with subtle texture paired with black trousers and a muted-brown tie"
fatherly man,formal,"a pale-mint tailored dress shirt paired with navy pants"
fatherly man,formal,"a slate-blue dress shirt with smooth woven finish paired with charcoal trousers and a navy tie"
fatherly man,formal,"a crisp white satin-finish dress shirt with clean seams paired with slate trousers"
fatherly man,formal,"a muted plum dress shirt with structured collar paired with black trousers and a silver tie"
fatherly man,formal,"a charcoal structured dress shirt with clean front seams paired with navy dress pants"
fatherly man,formal,"a pale-rose dress shirt with smooth fabric paired with charcoal trousers and a muted-silver tie"
fatherly man,uniform,"a charcoal professional button-up shirt with structured seams paired with slate-gray uniform trousers"
fatherly man,uniform,"a navy office shirt with clean tailored lines paired with black service slacks and a muted charcoal tie"
fatherly man,uniform,"a pale-blue button-up with crisp collar paired with charcoal trousers and a navy fitted vest"
fatherly man,uniform,"a cream collared shirt in smooth woven fabric paired with muted-gray slacks and a charcoal cardigan"
fatherly man,uniform,"a slate-gray professional shirt with matte finish paired with black uniform pants with clean seams"
fatherly man,uniform,"a muted olive-gray short-sleeve uniform top with structured paneling paired with charcoal service trousers"
fatherly man,uniform,"a white office shirt with structured shoulders paired with a navy vest and slate trousers"
fatherly man,uniform,"a solid charcoal collared shirt with clean seams paired with navy uniform pants"
fatherly man,uniform,"a soft beige work shirt with straight placket paired with muted-gray trousers"
fatherly man,uniform,"a black professional vest with structured paneling worn over a pale-blue collared shirt paired with charcoal pants"
fatherly man,uniform,"a deep-navy collared shirt with crisp seams paired with slate uniform trousers"
fatherly man,uniform,"a muted sand-colored uniform shirt with smooth finish paired with charcoal pants"
fatherly man,uniform,"a crisp white supervisor shirt with structured collar paired with navy slacks"
fatherly man,uniform,"a slate-blue work shirt with clean vertical seams paired with charcoal straight-fit trousers"
fatherly man,uniform,"a solid black office cardigan with rib-knit trim layered over a cream collared shirt paired with gray uniform pants"
fatherly man,uniform,"a muted forest-green collared uniform top with structured stitching paired with charcoal trousers"
fatherly man,uniform,"a pale-gray professional shirt with clean finish paired with navy slacks"
fatherly man,uniform,"a soft charcoal collared shirt with straight seams paired with muted-tan uniform trousers"
fatherly man,uniform,"a navy button-up with structured collar paired with slate-gray standard-issue uniform pants"
fatherly man,uniform,"a cream structured shirt with smooth woven paneling paired with charcoal flat-front trousers"
fatherly man,athletic,"a solid navy moisture-wicking athletic tee with structured shoulders and soft stretch paired with black running shorts with clean mid-thigh cut"
fatherly man,athletic,"a charcoal athletic-fit tee with breathable performance knit paired with slate-gray compression shorts"
fatherly man,athletic,"a muted teal running tee with smooth quick-dry fabric paired with black athletic shorts"
fatherly man,athletic,"a soft gray training tank with wide arm openings and firm knit paired with charcoal fitted shorts"
fatherly man,athletic,"a solid black high-performance tee with clean seams paired with navy stretch shorts"
fatherly man,athletic,"a slate-blue athletic top with breathable knit paired with black running shorts with structured hems"
fatherly man,athletic,"a deep forest-green moisture-wicking tee paired with charcoal athletic shorts with clean silhouette"
fatherly man,athletic,"a muted sand-colored athletic tee with soft stretch knit paired with navy fitted shorts"
fatherly man,athletic,"a solid maroon training tee with smooth finish paired with black compression shorts"
fatherly man,athletic,"a pale-gray performance tee with mesh side panels paired with charcoal stretch shorts"
fatherly man,athletic,"a navy athletic tank with firm straps paired with black fitted athletic shorts"
fatherly man,athletic,"a slate-gray mesh-paneled tee with structured shoulders paired with muted-navy shorts"
fatherly man,athletic,"a soft black athletic tee with smooth knit paired with charcoal fitted shorts"
fatherly man,athletic,"a dusty-blue training top with moisture-wicking design paired with black athletic shorts"
fatherly man,athletic,"a deep plum athletic tee with fitted sleeves paired with slate-gray shorts"
fatherly man,athletic,"a pale-mint athletic tee with soft performance knit paired with charcoal compression shorts"
fatherly man,athletic,"a charcoal athletic tank with clean seams paired with navy running shorts"
fatherly man,athletic,"a muted olive training tee with breathable construction paired with black fitted shorts"
fatherly man,athletic,"a sky-blue performance tee with structured fit paired with charcoal athletic shorts"
fatherly man,athletic,"a solid teal athletic tee with smooth performance knit paired with black compression shorts"
fatherly man,swimsuit,"solid navy swim trunks with clean tailored side seams, structured waistband, and a modest mid-thigh cut"
fatherly man,swimsuit,"charcoal-gray swim shorts with smooth contour seams and a straight mid-thigh profile"
fatherly man,swimsuit,"solid black streamlined swim trunks with minimal seams and a clean fitted silhouette"
fatherly man,swimsuit,"deep forest-green swim shorts with structured paneling and smooth finish"
fatherly man,swimsuit,"slate-blue swim trunks with simple side seams and a modest mid-thigh cut"
fatherly man,swimsuit,"solid burgundy swim shorts with smooth panel construction and clean silhouette"
fatherly man,swimsuit,"navy-and-slate athletic swim trunks with structured shaping and a clean mid-thigh cut"
fatherly man,swimsuit,"solid teal swim shorts with clean seams and smooth woven texture"
fatherly man,swimsuit,"charcoal streamlined trunks with muted piping and structured silhouette"
fatherly man,swimsuit,"soft sky-blue swim shorts with minimal seams and straight mid-thigh drape"
fatherly man,swimsuit,"deep plum athletic swim trunks with fitted lines and smooth finish"
fatherly man,swimsuit,"solid olive-green swim shorts with clean panel construction"
fatherly man,swimsuit,"muted steel-gray swim trunks with subtle contour seams and structured shape"
fatherly man,swimsuit,"solid black modern-cut swim trunks with smooth stretch and minimal paneling"
fatherly man,swimsuit,"navy swim shorts with charcoal side seams and structured profile"
fatherly man,swimsuit,"solid pale-mint swim trunks with clean silhouette and smooth finish"
fatherly man,swimsuit,"slate-and-black fitted swim shorts with minimal seams and mid-thigh cut"
fatherly man,swimsuit,"solid coral-red swim trunks with clean side panels and smooth fabric"
fatherly man,swimsuit,"deep sapphire swim shorts with subtle contouring and structured mid-thigh cut"
fatherly man,swimsuit,"solid charcoal swim trunks with a mature minimalist silhouette"
